97,Atorvast 1PANADOL EXTRA0 _ 20,10,20,0,7,atorvastatin 10mg,مضادات الألم,"تسكين آلام (الصداع، التهاب الجيوب، نزلات البرد، الأذن، الأسنان، الظهر، الرثية، عسر الطمث) [للكبار والأطفال فوق 12 سنة 2 ـ 4 مضغوطة/يوم]",اندفاعات جلدية,"القصور الكبدي، القصور الكلوي، الإفراط في تناول الشاي والقهوة","مضادات التخثر، مضادات الاكتئاب ثلاثية الحلقة، الباربيتورات"
98,Fortalgin _ 10,,10,0,7,dicyclomine 10mg+difunisal 250mg+N-hyoscine 10mg+paracetamol 250mg / tab,,,,,
99,Zolam 0.5 _ 10,0.5,10,0,7,alprazolam 0.5mg,,,,,
100,Zolam 0.25 _ 20,0.25,20,0,7,alprazolam 0.25mg,,,,,
101,Zantac 75 _ 6,75,6,0,7,ranitidine 75mg,الأدوية الهضمية,"القرحات المعدية الحميدة، القرحة العفجية، قرحة الشدة، قرحة ما بعد العمليات، القلس المريئي المعدي [150ـ300 ملغ مرتين/يوم]، متلازمة زولينجر أليسون [150 ملغ 3 مرات/يوم]، عسر الهضم [150 ملغ مرتين/يوم]، الأطفال فوق 12 سنة [2ـ4 ملغ/كغ /يوم]","دوار، صداع، أعراض تحسسية، آلام مفصلية وعضلية، إمساك، إسهال، ارتفاع مستوى الترانس أميناز، نقص عدد الكريات البيض","التأكد من سلامة القرحة، الإرضاع، القصور الكلوي، القصور الكبدي، التهاب الكبد","السوكرالفات، مضادات الفطور، السيكلوسبورينات، خافضات السكر الفموية، البروكائين أميد، الميتوكلوبراميد"
102,sodFl 1 _ 20,1,20,0,7,fluoride sodium 1mg,,,,,
103,sodFl 0.5 _ 20,0.5,20,0,7,fluoride sodium 0.5mg,,,,,
104,sodFl 0.25 _ 20,0.25,20,0,7,fluoride sodium 0.25mg,,,,,
105,NewPanatol 100 _ 25ml o-d,100,25ml o-d,,37,paracetamol 100mg / ml,مضادات الألم,"تسكين الألم وتخفيض الحرارة لاسيما عند المرضى المتحسسين للأسبرين أو لديهم استعداد للنزف [الرضع دون 3 أشهر 10 ملغ/كغ /يوم، 3 أشهر – سنة 60-120 ملغ 3-4 مرات /يوم، 1-5 سنوات 120-250 ملغ 3-4 مرات /يوم، 6-12 سنة 250 ملغ 3–4 مرات /يوم، فوق 12 سنة 500 ملغ 3ـ4 مرا","طفح، اندفاعات تحسسية، نقص صفيحات الدم، نقص الكريات البيض","القصور الكلوي، القصور الكبدي، الذين لديهم استعداد للنزف (قرحة، التهاب معدة)","مضادات التخثر، الأدوية التي تؤثر على الكبد"
106,Panatol 100 _ 15ml o-d,100,15ml o-d,,37,paracetamol 100mg / ml,مضادات الألم,"تسكين الألم وتخفيض الحرارة لاسيما عند المرضى المتحسسين للأسبرين أو لديهم استعداد للنزف [الرضع دون 3 أشهر 10 ملغ/كغ /يوم، 3 أشهر – سنة 60-120 ملغ 3-4 مرات /يوم، 1-5 سنوات 120-250 ملغ 3-4 مرات /يوم، 6-12 سنة 250 ملغ 3–4 مرات /يوم، فوق 12 سنة 500 ملغ 3ـ4 مرا","طفح، اندفاعات تحسسية، نقص صفيحات الدم، نقص الكريات البيض","القصور الكلوي، القصور الكبدي، الذين لديهم استعداد للنزف (قرحة، التهاب معدة)","مضادات التخثر، الأدوية التي تؤثر على الكبد"
107,Dergine 0.1% _ 30ml o-d/gls,0.1,30ml o-d/gls,,37,co-dergocrine 0.1%,الأدوية القلبية والوعائية,"منشط دوراني دماغي لمعالجة الاضطرابات الوعائية الدماغية (الصداع، الدوار، الأمراض الوعائية الدماغية الحادة، الوقاية من الشقيقة)، معالجة الاضطرابات العقلية (اعتلال الذاكرة، عته الشيخوخة، ضعف التركيز)، الاكتئاب، الانطواء على النفس [1-2 ملغ 3 مرات /يوم] قبل ا","غثيان، قياء، دوخة، احتقان الأنف، اندفاعات جلدية","بطء القلب الحاد، هبوط ضغط الدم",
108,Neolax 10 _ 15ml o-d / gls,10,15ml o-d / gls,,37,bisacodyl 10mg / ml,الأدوية الهضمية,"معالجة حالات الإمساك المختلفة [للكبار 10-15 نقطة، للأطفال 2-5 نقطة]","صداع، غثيان، تعب","تجنب الاستعمال المديد، الحمل، القصور الكلوي",مقبضات الأوعية ورافعات ضغط الدم
109,Neolax 10 _ 30ml o-d / gls,10,30ml o-d / gls,,37,bisacodyl 10mg / ml,الأدوية الهضمية,"معالجة حالات الإمساك المختلفة [للكبار 10-15 نقطة، للأطفال 2-5 نقطة]","صداع، غثيان، تعب","تجنب الاستعمال المديد، الحمل، القصور الكلوي",مقبضات الأوعية ورافعات ضغط الدم
110,VoltarileK 50 _,50,,,39,diclofenacPotassium 50mg,أدوية الجهاز الحركي,"مسكن للألم، خافض للحرارة، الوذمات الالتهابية غير الرثوية أو رضية المنشأ، الاضطرابات المفصلية العضلية(التهاب فقار لاصق، التهاب مفاصل تنكسي، نقرس، رضوض، وثي، خلع، التهاب أوتار، آلام قطنية)، الاضطرابات العضلية الهيكلية، التهاب المفاصل الرثوي الحاد والمزمن، ا","اضطرابات تنفسية، صداع، غثيان، دوار، طفح","عدم قيادة الآليات، الاضطرابات الهضمية المزمنة(التهاب القولون التقرحي، داء كرون)، الشرى، مراقبة الصيغة الدموية والوظيفة الكبدية عند الاستعمال المديد","الأسبرين، مضادات الالتهاب غير الستيروئيدية الأخرى، الستيروئيدات القشرية، المدرات، خافضات سكر الدم، الهيبارين، السلفاميدات، خافضات ضغط الدم، مضادات التخثر الفموية، مضادات الاكتئاب، الليثيوم، ميتوتريكسات، سيكلوسبورينات، الديجوكسين، مثبطات أنزيم الأنجيوتنسين"
111,Metral 2.5 _ 60ml emultion,2.5,60ml emultion,,56,permethrin 2.5%,الأدوية الجلدية,,,,
112,Metral 5 _ 60ml emultion,5,60ml emultion,,56,permethrin 5%,الأدوية الجلدية,"معالجة الجرب [يدهن كامل الجسم لمدة يومين متتاليين ثم يتم الاستحمام]، ولمعالجة الحكة الجلدية ولسع الحشرات [تدهن المنطقة المصابة مع التدليك لمدة 3 أيام]","العين، الجروح المفتوحة، للاستعمال الخارجي فقط",,نادراً تهيج جلدي
113,Nystatin 500 _ 60ml dry-susp,500,60ml dry-susp,,39,nystatin 500.000iu / 5ml,مضادات العوامل الإنتانية,"معالجة الإصابات الفطرية بالمبيضات البيض (التهاب الفم، المري، الأمعاء) [المضغوطات الفموية: 1ـ2 مضغوطة 3 مرات/يوم، الشراب المعلق: 1 مل 4 مرات/يوم تنقط في الفم ثم تبلع (بعد الطعام)]","إسهال، غثيان، قياء",قد تؤدي الجرعات العالية الى إسهال واضطرابات هضمية,
114,Calcibone _ 60 loz,,60 loz,,28,Ca carbonate 500mg+cholecalciferol 400iu / loz,المحاليل الوريدية والأملاح المعدنية,"المعالجة والوقاية من نقص الكالسيوم والمغنزيوم [للأطفال حتى 3 سنوات 5 مل 2-4 مرات/يوم، 4-12 سنة 10 مل 2-3 مرات/يوم]","تخريش المعدة والأمعاء، إمساك","القصور الكلوي، أمراض القلب، عدم إعطاء فيتامين د بجرعات كبيرة","الديجوكسين، التتراسيكلين، المدرات التيازيدية، فيتامين د"
115,Artrofen 80 _ 125ml gargle,80,125ml gargle,,35,ketoprofen lysine 160mg / 5ml,,,,,
116,AdrecaineDental _ 50 cartridge,,50 cartridge,,7,adrenaline 0.0225mg+lidocaine 36mg / cart,,,,,
117,Viksam _ 50gr oint,,50gr oint,,52,زيوت عطرية نفوذة لتسكين آلام المفاصل,أدوية جهاز التنفس,"ترطيب المخاطية في الجهاز التنفسي، تخفيف احتقان الرئتين وآلام الصدر، السعال، الأعراض المرافقة للزكام ونزلات البرد [موضعياً على الصدر 3 مرات/يوم أو بواسطة التبخير بماء مغلي والاستنشاق في حالات الاحتقان مرتين/يوم]","تجنب ملامسة الأغشية المخاطية والعين، الحمل",,
118,Clotri 10 _ 20 loz,10,20 loz,,7,clotrimazole 10mg,,,,,
119,PhysioDelta 0.9% _ 30ml nasal-wash,0.90%,30ml nasal-wash,,37,chloride sodium 0.9%,,,,,
120,PhysioDelta 0.9% _ 50ml nasal-wash,0.90%,50ml nasal-wash,,37,chloride sodium 0.9%,,,,,
121,PhysioDelta 0.9% _ 8ml i-wash,0.90%,8ml i-wash,,37,chloride sodium 0.9%,,,,,
122,PhysioDelta 0.9% _ 15ml nasal-wash,0.90%,15ml nasal-wash,,37,chloride sodium 0.9%,,,,,
123,Rithro 500 _ 14,500,14,0,7,clarithromycin 500mg,مضادات العوامل الإنتانية,"معالجة إنتانات الجهاز التنفسي، إنتان الأذن الوسطى، إنتانات الجلد والأنسجة الرخوة، السعال الديكي، ذات الرئة، التهاب السحايا، الخراجات، الجمرة الخبيثة، معالجة الهيلكوباكتر في بواب المعدة كجزء من معالجة القرحة العفجية، الوقاية من الإنتانات الجراحية [للكبار 2","إسهال، قياء، طفح، قهم، ألم بطني","الحمل، الإرضاع، يجب إنقاص الجرعة عند مرضى القصور الكلوي","الوارفارين، الكاربامازيبين، الفينيتوئين، الديجوكسين، الديزوبيراميد، البيموزيد، فالبروات، مضادات الهيستامين"
124,Chloroquine 150 _ 1000,150,1000,0,3,chloroquine phosphate 150mg,مضادات العوامل الإنتانية,"معالجة الملاريا والوقاية منها [للكبار 1 غ جرعة أولى تتبع بـ500 ملغ بعد 6ـ8 ساعات وتكرر في اليوم الثاني والثالث، الأطفال: 10 ملغ أساس/كغ جرعة أولى ثم 5 ملغ/كغ بعد6-8 ساعات وتكرر في اليوم الثاني والثالث، للوقاية 500ملغ كجرعة وحيدة أسبوعياً تبدأ قبل دخول الم","اضطرابات هضمية، اختلاجات، اضطراب الرؤيا، تساقط الشعر، تثبيط نقي العظام، صداع","القصور الكبدي، القصور الكلوي، الحمل، عوز خميرة G6PD، الإضطرابات الهمضية الحادة","مضادات الحموضة، الكاؤلان، الاميودارون، الديجوكسين، السيكلوسبورين ،النيوستغمين، مضادات الصرع"
125,Flagyzol 250 _ 20,250,20,0,3,metronidazole 250mg,مضادات العوامل الإنتانية,"داء الوحيدات، الزحار الأميبي الحاد والمزمن، خراج الكبد الأميبي [للكبار 1 ـ 1.5 غ/يوم، الأطفال 40 ملغ/كغ/يوم على جرعات]، الإصابات المعوية بالجيارديا [للكبار 200 ملغ 3 مرات/ يوم لمدة 5 أيام، للأطفال 15 ملغ/كغ/يوم على جرعات]، معالجة الإنتانات بالجراثيم اللاه","قياء، إسهال، قهم، غثيان، اندفاعات جلدية، تلون البول","الحمل، الإرضاع، الكحول، الاضطرابات الكبدية، الاعتلال الدماغي الكبدي","الديسولفيرام، مضادات التخثر، الفينيتوئين، الفينوباربيتال، البريميدون، فلورويوراسيل، الليثيوم، السيميتيدين"
126,DecostaminePlusNew _ 20,,20,0,3,chlorpheniramine 2mg+paracetamol 500mg+ps-ephedrine 30mg / tab,أدوية جهاز التنفس,"إزالة الاحتقان والتحسس وفرط المفرزات في مخاطيات الطرق التنفسية العليا (الأنف، الجيوب، نفير أوستاش)، التهاب الأنف التحسسي، التهاب الأذن الوسطى المصلي، حمى العلف، الرشح والزكام [مضغوطة مرتين /يوم]","صدمة تحسسية، فرط ضغط الدم، تسرع القلب، احتباس البول، تشوش الرؤية، قشعريرة، جفاف الفم، غثيان، أرق، دوار","الكحول، عدم قيادة الآليات، ضخامة الموثة، الربو القصبي، القصور الكلوي، القصور الكبدي، اضطرابات المعدة","مثبطات الجملة العصبية المركزية، خافضات ضغط الدم، خافضات سكر الدم، مضادات النقرس، مضادات الالتهاب غير الستيروئيدية، مضادات التخثر، مضادات الاكتئاب ثلاثية الحلقة، المنشطات التنفسية، حاصرات مستقبلات بيتا، حاصرات مستقبلات ألفا، الأدوية ذات الخواص الودية(مضاد"
